ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
00093496,$10.00,4,22,4,12,$4.00,$6.50,$4.45,15,122,7,18,36,4,12,18,"$81,900",17,$0
00094804,$30.00,1,1,1,1,$15.00,$15.00,$15.00,21,21,8,15,13,3,6,5,"$225,000",12,$0
00093538,$36.00,1,3,0,2,$26.00,$26.00,$20.67,26,67,10,27,46,5,5,17,"$43,800",11,"$25,265"
00093681,$16.00,1,6,1,4,$16.00,$16.00,$12.33,17,79,11,26,47,4,10,17,"$68,200",35,"$42,011"
00093684,$11.00,4,8,2,4,$11.00,$11.25,$8.88,15,104,12,30,57,6,14,23,"$59,500",23,"$42,011"
00093713,$20.00,2,2,2,2,$16.00,$13.00,$13.00,23,30,10,24,22,4,10,9,"$70,400",18,"$44,965"
00093809,$10.00,2,12,1,5,$10.00,$10.00,$7.58,18,93,12,32,60,6,15,25,"$105,900",32,$0
00093824,$10.00,5,26,4,16,$10.00,$8.40,$4.58,16,126,12,32,68,5,15,31,"$110,500",25,"$59,493"
00093883,$4.00,7,9,3,4,$5.00,$3.86,$3.56,18,41,14,31,33,6,14,13,"$57,400",17,"$40,935"
00093894,$11.00,8,16,3,8,$5.00,$5.25,$5.44,15,75,13,34,58,6,17,23,"$54,000",18,"$40,935"
00093880,$5.00,2,3,0,0,$20.00,$15.00,$12.00,18,32,12,31,28,6,6,13,"$58,300",17,"$40,935"
00005070,$10.00,4,20,3,13,$10.00,$12.50,$7.85,17,130,25,46,115,5,15,33,"$65,700",32,"$50,546"
00093500,$10.00,3,12,1,6,$6.00,$12.67,$8.33,15,121,16,35,70,6,15,30,"$105,300",12,$0
00094177,$11.00,4,16,3,9,$10.00,$8.50,$5.56,16,130,17,37,74,6,15,29,"$90,400",33,"$54,425"
00093086,$20.00,1,1,1,1,$20.00,$20.00,$20.00,20,20,10,17,15,4,7,6,"$108,800",11,$0
00094239,$15.00,4,4,2,2,$10.00,$10.00,$10.00,15,28,12,24,25,5,11,10,"$475,000",13,"$37,766"
00094289,$6.00,6,9,3,4,$7.00,$7.00,$7.22,18,36,12,31,31,6,16,14,"$89,400",28,"$48,639"
00094312,$10.00,3,12,1,6,$10.00,$10.67,$9.75,18,79,13,32,58,6,16,24,"$106,200",15,$0
00094386,$6.00,6,14,4,9,$6.00,$6.17,$5.71,19,105,13,34,62,6,16,27,"$142,100",23,"$58,656"
00094503,$10.00,2,2,1,1,$15.00,$12.50,$12.50,18,32,10,26,24,4,11,10,"$55,000",13,"$35,456"
00000441,$10.00,11,28,4,7,$5.00,$5.00,$5.50,8,80,25,47,90,11,22,34,"$55,000",19,"$19,203"
00094757,$12.00,4,12,3,7,$10.00,$13.00,$11.25,18,65,13,33,55,6,17,23,"$127,900",22,"$58,656"
00094851,$10.00,4,13,1,6,$10.00,$10.00,$7.31,19,80,13,33,59,6,15,24,"$233,300",17,"$91,886"
00094915,$15.00,1,6,1,3,$15.00,$15.00,$12.17,15,92,10,25,47,2,8,17,"$146,300",23,"$48,209"
00094902,$30.00,1,1,1,1,$30.00,$30.00,$30.00,24,24,11,21,22,5,9,8,"$103,100",19,$0
00094920,$15.00,1,6,0,5,$20.00,$20.00,$21.17,17,88,13,31,58,6,6,22,"$134,900",19,"$48,209"
00094021,$10.00,1,1,0,0,$20.00,$20.00,$20.00,20,20,10,16,15,4,4,5,"$116,400",22,"$56,544"
00003933,$20.00,1,16,1,9,$11.00,$11.00,$8.56,21,139,18,36,72,6,14,27,"$91,200",23,$0
00001249,$32.00,5,13,3,7,$11.00,$11.40,$9.38,7,69,23,44,88,11,21,35,"$143,500",43,$0
00189508,$7.00,7,24,3,12,$6.00,$5.00,$4.67,15,124,12,30,70,5,13,27,"$68,000",0,$0
00095097,$10.00,3,9,3,8,$15.00,$13.00,$9.33,17,114,13,33,67,6,15,29,"$61,100",31,"$55,548"
00095132,$25.00,2,5,0,2,$20.00,$17.50,$14.00,17,75,13,29,48,6,6,18,"$51,200",16,"$43,714"
00095208,$10.00,5,10,3,5,$10.00,$8.00,$8.90,18,54,13,35,46,6,17,19,"$44,500",41,"$41,535"
00095351,$12.00,2,28,1,11,$10.00,$13.50,$8.07,26,124,5,21,58,2,10,24,"$81,800",42,"$46,887"
00095347,$7.00,4,9,3,5,$7.00,$6.75,$8.22,17,89,13,31,59,6,14,23,"$65,200",35,"$46,887"
00095341,$10.00,2,11,2,8,$30.00,$27.50,$21.09,16,76,8,17,33,4,11,17,"$102,800",24,$0
00095450,$11.00,6,6,3,3,$9.00,$10.17,$10.17,20,32,12,26,25,6,13,11,"$37,700",35,"$44,777"
00005172,$10.00,2,18,1,11,$10.00,$16.00,$10.61,5,130,23,41,99,6,14,31,"$29,100",42,"$39,562"
00095536,$20.00,1,3,1,1,$20.00,$20.00,$16.67,16,23,15,22,20,6,10,8,"$88,600",26,$0
00095654,$20.00,2,6,0,2,$20.00,$16.00,$10.67,17,76,14,32,48,6,6,18,"$67,700",24,"$59,774"
00095727,$18.00,5,9,2,3,$19.00,$17.80,$15.56,15,69,16,36,56,6,16,21,"$36,400",43,"$49,558"
00095728,$15.00,2,12,1,5,$25.00,$25.00,$12.83,25,87,13,35,64,6,17,25,"$68,700",33,"$49,558"
00095800,$20.00,3,5,2,3,$16.00,$13.67,$10.20,21,45,12,32,37,6,16,16,"$34,000",31,"$44,756"
00095831,$10.00,1,2,1,1,$6.00,$15.00,$10.50,15,17,11,16,14,4,6,5,"$30,100",27,"$44,698"
00095879,$30.00,3,5,1,2,$20.00,$21.67,$23.00,16,45,15,37,42,6,17,17,"$36,300",35,"$45,055"
00006076,$10.00,2,23,0,10,$8.00,$9.50,$5.43,25,121,22,40,100,4,4,27,"$32,800",49,"$45,055"
00095943,$13.00,4,6,2,3,$15.00,$10.00,$10.00,18,41,13,33,37,6,15,14,"$43,500",30,"$48,341"
00096000,$10.00,2,24,0,12,$10.00,$7.50,$3.58,25,130,9,28,72,4,4,28,"$35,900",22,"$41,240"
00096003,$6.00,3,10,3,4,$5.00,$7.00,$4.80,17,98,9,25,47,5,12,18,"$45,000",35,"$44,375"
00096008,$5.00,8,31,5,18,$5.00,$5.00,$4.84,16,118,11,31,73,5,15,32,"$30,000",37,"$45,333"
00096039,$9.00,7,28,3,15,$8.00,$8.29,$6.89,19,105,13,35,78,6,17,30,"$43,900",26,$0
00096080,$5.00,3,18,3,12,$3.00,$5.67,$3.44,16,119,10,27,62,4,11,26,"$56,800",37,"$47,942"
00096093,$7.00,5,12,4,8,$8.00,$6.40,$5.67,17,101,14,31,52,6,14,21,"$53,700",29,"$48,602"
00096220,$14.00,3,14,1,8,$12.00,$12.33,$7.71,20,93,13,34,66,6,16,27,"$28,100",38,"$39,649"
00096344,$10.00,3,19,1,11,$10.00,$9.00,$6.16,15,129,7,22,62,3,10,25,"$29,300",17,"$41,210"
00096441,$25.00,2,10,1,8,$25.00,$25.00,$14.70,24,86,13,35,60,6,17,27,"$91,500",28,"$63,159"
00096348,$6.00,3,3,3,3,$10.00,$6.67,$6.67,17,24,13,23,22,6,11,9,"$77,300",34,"$63,159"
00096448,$8.00,4,11,1,5,$10.00,$8.50,$6.91,16,122,9,20,44,4,8,17,"$76,000",39,"$63,159"
00185149,$5.00,1,17,1,11,$0.00,$10.00,$8.65,4,113,14,32,77,5,13,28,"$39,600",44,"$52,294"
00096679,$5.00,7,14,3,5,$5.00,$5.71,$6.43,15,64,14,36,52,6,17,21,"$87,000",30,"$60,977"
00187472,$15.00,6,7,4,5,$14.00,$13.17,$12.57,16,32,7,14,14,2,6,6,"$75,300",21,$0
00096923,$10.00,4,4,4,4,$10.00,$7.50,$7.50,17,29,14,27,26,6,12,10,"$65,000",29,$0
00096960,$8.00,3,17,1,10,$15.00,$15.00,$6.65,18,122,14,35,75,6,16,31,"$92,700",28,"$44,755"
00003109,$25.00,1,37,0,11,$25.00,$25.00,$21.27,4,129,39,56,110,9,9,35,"$100,200",23,"$42,375"
00190651,$10.00,1,1,0,0,$25.00,$25.00,$25.00,16,16,13,18,15,5,5,6,"$75,300",17,"$55,540"
00097049,$25.00,3,13,1,11,$20.00,$20.00,$15.08,19,123,13,32,72,6,15,31,"$81,600",28,"$55,540"
00097020,$17.00,2,4,1,2,$17.00,$16.00,$14.25,21,67,10,26,45,4,11,17,"$63,600",43,"$55,540"
00097026,$10.00,8,14,6,10,$22.00,$12.00,$11.50,18,74,13,34,57,6,17,23,"$59,800",15,"$55,540"
00097055,$22.00,1,6,0,1,$16.00,$16.00,$9.33,26,76,10,28,46,5,5,19,"$41,200",40,"$52,188"
00097210,$20.00,3,9,3,5,$27.00,$27.00,$26.44,24,67,8,28,49,4,15,21,"$51,800",22,"$47,500"
00098191,$10.00,3,9,2,8,$10.00,$14.00,$12.78,19,119,13,32,67,6,15,29,"$41,600",34,$0
00097315,$14.00,5,10,2,4,$11.00,$9.40,$7.60,17,57,13,34,46,6,17,20,"$87,500",30,"$41,148"
00097537,$4.00,6,7,3,4,$4.00,$4.33,$4.14,15,40,12,30,31,5,13,13,"$31,600",39,"$36,906"
00097552,$50.00,2,2,0,0,$20.00,$14.00,$14.00,18,28,10,22,20,4,4,8,"$22,600",29,"$27,438"
00097652,$10.00,5,9,5,6,$15.00,$13.20,$13.11,24,40,12,34,37,6,17,16,"$71,400",48,"$54,752"
00000250,$15.00,7,24,4,10,$12.00,$12.86,$10.88,17,87,23,43,94,11,22,39,"$46,900",46,"$47,256"
00097689,$10.00,3,4,3,3,$10.00,$10.00,$10.00,18,29,12,25,24,6,13,11,"$82,100",32,"$54,684"
00097736,$15.00,1,4,0,1,$15.00,$15.00,$8.00,20,65,10,21,33,4,4,11,"$57,000",25,"$49,907"
00097829,$10.00,5,17,4,12,$9.00,$7.60,$4.72,16,116,11,29,67,5,13,29,"$81,900",33,"$71,191"
00189027,$10.00,3,21,2,13,$10.00,$11.00,$8.81,4,125,13,33,75,6,15,33,"$60,600",29,"$42,305"
00098033,$20.00,1,3,1,1,$20.00,$20.00,$14.67,17,56,12,29,38,6,13,15,"$15,200",31,"$40,402"
00098085,$10.00,4,10,4,7,$10.00,$10.00,$10.20,17,80,8,27,55,4,15,23,"$46,400",29,$0
00098099,$21.00,3,3,2,2,$15.00,$13.33,$13.33,15,32,11,28,26,5,12,11,"$58,800",21,"$48,441"
00008195,$6.00,6,15,4,7,$5.00,$6.67,$7.73,19,67,13,34,61,6,17,24,"$35,400",30,$0
00098220,$10.00,2,4,1,2,$3.00,$11.00,$7.50,19,41,11,28,31,5,12,12,"$33,100",36,"$35,861"
00098249,$10.00,3,3,3,3,$10.00,$6.67,$6.67,18,26,12,25,21,6,12,10,"$60,900",23,"$55,144"
00098275,$9.00,6,14,6,11,$9.00,$14.17,$9.07,21,88,15,36,58,8,18,25,"$28,400",29,"$35,469"
00010001,$16.00,2,9,1,4,$14.00,$12.00,$11.22,18,52,33,52,70,6,14,17,"$67,500",34,$0
00000220,$8.00,7,22,4,11,$7.00,$6.14,$5.55,5,87,25,41,79,9,16,29,"$55,000",49,"$43,927"
00098335,$21.00,2,11,2,9,$21.00,$20.00,$13.09,21,105,13,30,63,6,15,27,"$38,500",36,"$43,927"
00098374,$15.00,5,23,3,11,$10.00,$9.40,$6.22,23,125,13,33,72,6,15,30,"$37,600",43,"$41,155"
00098437,$10.00,4,11,0,6,$8.00,$8.50,$5.73,15,116,13,31,66,6,6,28,"$44,300",38,"$53,750"
00098470,$14.00,3,16,3,14,$14.00,$12.67,$8.75,17,105,8,18,42,4,11,21,"$49,200",32,"$46,608"
00098536,$15.00,3,10,2,7,$15.00,$13.33,$11.50,21,126,12,34,67,6,17,31,"$41,400",31,"$39,750"
00006695,$6.00,7,34,3,17,$8.00,$6.14,$5.65,15,127,14,35,86,5,15,34,"$47,100",43,"$38,770"
00098793,$10.00,5,7,3,5,$10.00,$8.40,$8.14,19,49,12,32,41,6,15,16,"$33,200",28,"$40,389"
00010554,$20.00,2,6,0,1,$20.00,$17.50,$13.33,16,86,13,31,63,5,5,20,"$31,400",31,"$36,529"
00098901,$25.00,2,2,0,0,$15.00,$12.50,$12.50,19,27,11,25,21,5,5,10,"$29,100",32,"$39,231"
00098941,$9.00,6,6,3,3,$10.00,$8.17,$8.17,18,35,13,31,30,6,15,13,"$42,300",31,"$40,622"
00099066,$5.00,8,23,5,11,$5.00,$5.50,$4.43,15,88,11,27,57,5,14,24,"$20,600",29,"$28,409"
00099136,$12.00,3,5,0,1,$10.00,$12.33,$11.40,17,40,13,33,35,6,6,14,"$32,600",44,"$37,659"
00099209,$3.00,2,19,1,12,$3.00,$4.00,$2.58,19,128,9,23,59,4,9,24,"$51,700",43,"$41,530"
00099268,$15.00,1,10,1,6,$15.00,$15.00,$9.80,16,113,15,34,68,6,15,27,"$37,700",33,"$39,750"
00099276,$15.00,2,9,2,5,$21.00,$19.50,$13.56,19,64,13,34,56,6,17,22,"$294,100",27,"$140,286"
00099298,$32.00,3,8,2,5,$25.00,$23.33,$16.50,24,53,12,32,44,6,17,19,"$70,300",34,"$55,923"
00099410,$17.00,3,6,1,3,$9.00,$13.67,$9.83,21,53,10,30,39,5,15,16,"$204,100",33,"$101,095"
00100430,$25.00,3,5,3,3,$25.00,$33.33,$40.00,16,57,15,37,52,6,17,21,"$208,300",28,$0
00014386,$10.00,2,18,1,4,$25.00,$25.00,$24.78,18,143,27,44,104,6,15,26,"$252,800",25,"$101,095"
00099501,$10.00,2,2,1,1,$15.00,$10.00,$10.00,19,24,12,23,21,6,11,9,"$98,800",31,"$62,944"
00099543,$15.00,6,14,1,6,$9.00,$7.83,$5.79,17,90,13,33,59,6,16,25,"$67,500",29,"$49,642"
00006050,$32.00,13,89,9,41,$19.00,$13.38,$10.63,4,125,47,67,157,11,22,43,"$69,100",0,$0
00099602,$10.00,2,17,1,9,$10.00,$10.00,$7.94,24,130,10,29,69,4,12,27,"$64,900",37,$0
00099567,$15.00,4,4,2,2,$10.00,$11.25,$11.25,15,29,14,28,25,6,13,11,"$73,400",38,"$56,843"
00099673,$22.00,2,4,2,4,$16.00,$13.00,$9.50,21,44,12,29,33,6,14,14,"$63,800",35,"$49,486"
00099813,$20.00,4,4,0,0,$17.00,$11.00,$11.00,15,32,11,26,26,5,5,10,"$46,000",44,"$55,918"
00099849,$6.00,9,35,4,17,$3.00,$4.78,$3.57,15,109,13,35,73,6,17,30,"$56,600",57,"$41,382"
00099836,$21.00,1,1,1,1,$15.00,$15.00,$15.00,16,16,11,16,13,4,6,5,"$54,800",24,"$41,382"
00099890,$15.00,1,8,1,7,$15.00,$15.00,$9.63,17,125,11,29,65,4,12,29,"$57,400",35,"$47,489"
00099898,$16.00,2,16,1,10,$10.00,$18.00,$10.13,23,127,11,32,71,5,15,32,"$67,500",29,"$60,176"
00100146,$25.00,2,14,0,6,$20.00,$22.50,$19.29,19,119,8,24,56,4,4,20,"$46,400",34,"$42,580"
00100218,$8.00,3,15,2,11,$5.00,$6.33,$5.47,16,126,12,25,59,5,10,26,"$66,500",14,"$37,080"
00100369,$28.00,4,4,3,3,$32.00,$28.00,$28.00,15,26,14,27,26,6,13,11,"$98,700",33,"$52,582"
00100447,$3.00,5,10,4,7,$3.00,$5.20,$4.00,17,56,12,30,42,6,15,18,"$80,600",34,"$46,353"
00012819,$20.00,2,9,2,7,$15.00,$20.50,$13.44,10,105,28,49,84,5,15,25,"$128,400",31,$0
00012517,$1.00,5,16,2,4,$5.00,$4.00,$2.81,15,110,27,40,66,6,13,21,"$122,400",35,"$70,270"
00100691,$5.00,7,24,4,16,$5.00,$4.86,$4.00,17,122,13,32,70,6,17,32,"$55,300",25,"$34,587"
00100924,$10.00,2,2,2,2,$25.00,$15.00,$15.00,17,21,13,21,19,6,10,8,"$257,400",22,"$72,040"
00101113,$10.00,5,16,2,7,$10.00,$12.80,$9.63,15,120,14,36,75,6,17,33,"$83,900",28,$0
00101033,$21.00,1,5,1,4,$17.00,$17.00,$13.80,18,78,10,24,45,4,10,18,"$69,600",17,"$62,117"
00101058,$10.00,4,13,2,8,$10.00,$8.75,$8.23,17,92,13,34,67,6,16,25,"$112,300",33,"$84,201"
00101109,$10.00,2,15,1,9,$10.00,$12.50,$13.80,18,128,13,33,79,5,14,31,"$88,300",38,"$65,037"
00101201,$7.00,5,27,1,10,$6.00,$6.80,$6.30,15,130,15,36,84,6,17,32,"$33,600",33,"$40,976"
00101264,$5.00,5,17,2,8,$10.00,$9.60,$6.83,20,110,13,35,73,6,17,31,"$15,000",28,"$30,673"
00101263,$10.00,4,6,1,3,$8.00,$7.50,$6.33,16,57,14,29,42,6,12,15,"$15,000",28,"$30,673"
00101290,$3.00,5,12,1,2,$3.00,$4.00,$3.25,15,81,7,21,33,4,10,9,"$15,200",21,"$36,406"
00101388,$10.00,8,10,6,7,$8.00,$6.13,$5.80,21,41,12,30,34,6,16,15,"$52,600",23,"$37,100"
00101390,$2.00,6,7,3,3,$5.00,$2.67,$2.57,17,30,13,26,24,6,12,10,"$59,400",39,"$49,122"
00101432,$8.00,10,11,6,6,$9.00,$8.20,$7.91,18,33,14,31,30,6,15,13,"$24,000",34,"$31,750"
00101584,$10.00,5,29,2,13,$5.00,$6.20,$4.02,18,130,12,31,79,5,15,32,"$39,100",35,$0
00101596,$16.00,4,12,2,8,$10.00,$18.75,$17.75,16,113,14,36,74,6,17,32,"$31,300",35,"$27,338"
00101614,$21.00,3,12,1,4,$15.00,$26.33,$13.33,19,123,8,24,46,4,12,16,"$32,000",38,"$25,649"
00101665,$5.00,13,43,7,23,$6.00,$5.38,$4.07,15,129,15,36,81,6,17,32,"$80,300",28,"$59,705"
00101654,$18.00,5,6,3,4,$16.00,$16.40,$15.33,22,41,12,33,34,6,16,15,"$63,400",31,"$59,705"
00101673,$20.00,3,6,0,2,$25.00,$15.00,$10.83,18,45,15,36,40,6,6,16,"$116,200",30,$0
00101674,$5.00,3,14,1,5,$15.00,$10.33,$6.71,18,57,13,35,69,6,17,25,"$112,500",32,"$63,034"
00101774,$8.00,9,18,4,7,$9.00,$9.44,$8.22,18,52,13,33,46,6,17,19,"$46,400",24,"$40,212"
00101803,$25.00,2,3,2,2,$10.00,$6.50,$11.00,21,28,12,25,23,6,12,10,"$54,400",56,"$40,540"
00101855,$10.00,6,7,5,5,$10.00,$8.17,$7.86,17,33,14,31,32,6,15,13,"$87,100",33,"$51,335"
00101889,$16.00,3,8,2,6,$16.00,$17.00,$13.50,24,122,12,31,63,6,16,29,"$66,200",30,"$47,076"
00004150,$14.00,3,16,0,8,$12.00,$16.33,$10.75,17,126,20,41,97,6,6,32,"$58,000",29,"$47,076"
00101989,$5.00,5,32,1,15,$5.00,$5.40,$3.06,15,114,11,31,78,5,14,32,"$52,300",32,"$45,069"
00102030,$25.00,1,1,1,1,$25.00,$25.00,$25.00,17,17,11,15,13,5,7,6,"$90,000",29,"$61,219"
00002757,$10.00,4,17,3,6,$5.00,$9.00,$8.35,17,76,24,45,71,11,21,28,"$77,000",11,"$31,563"
00102186,$15.00,2,10,2,4,$20.00,$19.00,$14.70,16,88,8,20,46,4,12,19,"$43,600",33,"$56,157"
00102181,$15.00,4,10,2,6,$14.00,$14.00,$13.30,18,76,8,28,51,4,14,21,"$91,500",43,"$56,157"
00006932,$10.00,6,34,2,11,$10.00,$7.50,$7.26,8,105,35,56,111,8,19,33,"$111,000",31,"$56,722"
00102372,$23.00,3,3,2,2,$17.00,$13.00,$13.00,18,33,11,29,28,5,13,12,"$55,700",33,$0
00102398,$12.00,5,24,3,8,$13.00,$11.80,$5.17,18,128,7,22,58,4,14,27,"$44,200",14,"$29,691"
00102434,$10.00,2,17,0,7,$5.00,$7.50,$4.00,15,129,12,30,63,5,5,25,"$68,300",52,"$52,041"
00102510,$25.00,4,4,3,3,$15.00,$15.00,$15.00,22,32,13,32,30,6,15,13,"$60,300",30,"$67,553"
00102589,$100.00,4,15,2,9,$10.00,$10.00,$7.73,21,90,13,29,61,6,13,24,"$46,500",33,"$57,019"
00102630,$5.00,8,19,6,9,$3.00,$4.38,$3.58,18,74,13,30,50,6,16,21,"$65,100",35,"$47,727"
00102665,$20.00,4,4,3,3,$10.00,$8.75,$8.75,16,28,14,28,25,6,13,11,"$42,400",47,"$41,487"
00102706,$3.00,7,24,7,13,$5.00,$4.14,$3.38,21,130,11,29,66,5,15,27,"$83,500",37,"$54,006"
00102772,$10.00,2,17,1,11,$10.00,$7.50,$5.00,21,128,11,29,73,4,12,28,"$23,000",31,"$33,875"
00102795,$10.00,1,1,1,1,$15.00,$15.00,$15.00,24,24,7,17,15,3,7,6,"$19,800",31,"$20,000"
00103260,$10.00,3,18,1,7,$10.00,$10.00,$8.78,25,89,10,29,64,5,14,24,"$58,900",25,$0
00103290,$16.00,3,15,2,9,$10.00,$11.33,$9.60,18,130,13,31,69,6,14,30,"$73,600",47,"$47,917"
00103330,$50.00,2,6,2,4,$20.00,$20.00,$10.33,21,75,12,31,46,6,15,19,"$91,500",22,"$61,313"
00103416,$15.00,2,2,0,0,$16.00,$13.00,$13.00,18,27,11,25,21,5,5,10,"$40,600",53,"$42,595"
00103488,$10.00,7,23,3,13,$2.50,$7.50,$5.43,15,126,11,26,50,4,11,19,"$47,600",36,"$37,876"
00103468,$15.00,2,10,0,5,$15.00,$11.50,$7.10,18,91,13,34,42,6,6,20,"$47,600",36,"$37,876"
00103527,$4.00,10,15,8,10,$4.00,$4.50,$4.27,21,45,11,30,36,6,17,17,"$39,200",40,"$46,750"
00103535,$15.00,1,3,0,1,$20.00,$10.00,$13.33,16,39,12,27,31,5,5,11,"$36,500",29,"$39,375"
00103566,$26.00,2,15,0,8,$21.00,$21.00,$15.73,18,129,13,34,81,6,6,32,"$41,700",45,"$41,084"
00103590,$15.00,2,3,0,1,$20.00,$17.50,$15.00,20,41,12,32,34,6,6,14,"$39,700",36,$0
00103613,$15.00,2,4,2,3,$15.00,$15.00,$9.25,25,41,10,27,32,5,14,14,"$27,500",29,"$24,464"
00112247,$25.00,1,3,0,0,$25.00,$25.00,$23.33,18,52,13,32,41,6,6,18,"$64,300",49,"$42,870"
00103728,$13.00,3,14,3,11,$13.00,$9.67,$5.57,16,129,13,33,67,5,14,28,"$49,100",35,"$40,847"
00189462,$10.00,2,22,1,10,$12.00,$11.00,$8.95,17,113,12,31,73,5,13,27,"$67,700",40,"$35,682"
00103857,$15.00,2,6,1,4,$15.00,$20.00,$17.50,19,76,13,35,59,6,17,22,"$27,800",33,$0
00103926,$5.00,5,24,3,14,$9.00,$7.80,$6.21,18,127,6,24,71,3,11,28,"$47,200",32,"$29,081"
00103920,$5.00,4,7,2,2,$5.00,$6.25,$5.71,15,28,8,20,19,4,10,8,"$32,500",32,"$29,081"
00114820,$10.00,5,17,4,9,$10.00,$8.40,$6.29,19,118,9,26,47,4,13,17,"$45,900",35,$0
00104108,$11.00,5,19,4,12,$5.00,$15.20,$11.79,19,123,13,34,74,6,17,32,"$60,900",15,"$33,947"
00104177,$15.00,3,7,0,2,$5.00,$8.33,$6.43,15,103,10,26,55,4,4,25,"$98,500",39,"$49,134"
00104214,$11.00,2,36,2,19,$11.00,$10.00,$8.19,16,127,13,31,82,5,13,30,"$61,800",31,"$42,043"
00103876,$20.00,2,3,1,2,$20.00,$13.50,$10.67,21,40,12,30,32,6,14,13,"$61,300",53,"$42,043"
00104234,$18.00,3,14,1,6,$12.00,$11.33,$9.14,19,119,12,33,65,5,15,27,"$91,500",30,"$62,413"
00104236,$10.00,3,3,1,1,$10.00,$10.00,$10.00,15,23,11,21,19,5,9,8,"$30,000",39,"$40,400"
00104259,$15.00,3,10,2,7,$15.00,$15.00,$9.10,22,91,12,34,60,6,17,26,"$47,700",49,"$57,169"
00104401,$15.00,2,14,2,10,$15.00,$15.00,$10.36,22,105,8,20,56,5,13,25,"$85,000",19,"$68,359"
00104394,$10.00,5,5,2,2,$10.00,$7.60,$7.60,16,32,14,30,29,6,13,11,"$95,800",26,"$68,359"
00104442,$35.00,2,6,1,3,$35.00,$32.50,$23.33,19,74,13,35,54,6,17,23,"$217,200",25,"$60,858"
00104427,$15.00,1,1,0,0,$20.00,$20.00,$20.00,20,20,10,16,15,4,4,5,"$85,700",34,"$60,858"
00185525,$21.00,2,6,2,5,$0.00,$18.00,$12.33,8,52,12,31,43,6,16,18,"$107,600",22,"$60,858"
00104467,$3.00,10,11,5,5,$3.00,$3.60,$3.55,17,39,13,31,31,6,16,14,"$64,000",29,"$74,245"
00186965,$13.00,2,15,1,6,$10.00,$13.00,$9.87,6,110,18,37,76,6,15,32,"$27,100",34,"$35,536"
00104721,$10.00,4,11,2,4,$11.00,$9.50,$7.36,19,77,12,33,52,6,17,22,"$141,900",25,$0
00104606,$10.00,6,15,5,8,$10.00,$8.67,$8.27,17,57,11,25,45,6,16,21,"$54,700",32,"$37,239"
00104905,$15.00,2,7,0,2,$15.00,$15.00,$11.43,19,45,14,35,42,6,6,16,"$87,700",33,"$54,151"
00104732,$10.00,5,14,2,7,$8.00,$6.60,$6.29,18,114,13,31,69,6,14,29,"$60,500",25,"$51,738"
00014898,$15.00,3,14,1,5,$12.00,$11.33,$9.86,26,93,10,29,71,4,13,22,"$393,900",40,"$74,381"
00104891,$23.00,2,10,1,6,$20.00,$15.00,$12.60,17,86,13,33,54,6,17,25,"$74,000",24,$0
00000282,$20.00,1,9,1,1,$20.00,$20.00,$8.44,20,87,14,27,39,5,10,13,"$111,700",27,"$89,077"
00105144,$3.00,5,8,4,5,$3.00,$4.20,$4.00,16,40,12,30,32,5,14,14,"$42,400",54,"$44,626"
00105180,$14.00,3,17,1,12,$14.00,$14.33,$10.00,22,114,11,32,75,5,15,29,"$58,600",16,"$79,189"
00190560,$5.00,6,22,2,12,$3.00,$4.17,$3.73,8,125,17,38,74,7,17,33,"$22,000",33,"$45,776"
00105325,$6.00,10,37,6,20,$5.00,$3.20,$2.45,17,126,10,31,67,6,17,31,"$22,700",29,"$38,997"
00105331,$20.00,2,2,0,0,$20.00,$12.50,$12.50,18,30,11,24,21,4,4,8,"$23,700",56,"$40,250"
00105347,$15.00,4,12,1,4,$15.00,$12.50,$8.42,16,74,12,32,55,6,16,23,"$26,300",31,"$40,680"
00105371,$20.00,3,17,1,11,$20.00,$16.67,$17.18,20,105,13,35,77,6,17,29,"$20,800",32,$0
00105393,$10.00,8,16,5,10,$15.00,$18.63,$17.31,16,102,15,37,70,6,17,28,"$34,500",21,"$42,901"
00105431,$25.00,2,5,2,3,$25.00,$18.50,$11.40,24,41,13,31,34,6,15,14,"$33,200",37,$0
00105459,$5.00,8,12,6,6,$3.00,$5.50,$5.17,15,43,14,33,35,6,16,14,"$20,500",32,"$40,125"
00189199,$25.00,3,3,1,1,$20.00,$16.67,$16.67,18,33,4,11,11,2,6,6,"$63,600",44,$0
00188304,$10.00,7,20,5,10,$25.00,$10.57,$10.55,6,89,21,41,74,8,19,28,"$37,600",34,"$55,212"
00105650,$10.00,2,12,1,7,$10.00,$10.00,$4.33,21,117,12,28,58,6,12,23,"$49,100",43,"$47,321"
00105660,$5.00,2,7,1,3,$10.00,$12.50,$9.00,24,80,12,33,51,6,16,22,"$43,000",29,$0
00105484,$15.00,3,3,3,3,$10.00,$7.33,$7.33,17,24,13,23,23,6,11,9,"$40,300",40,$0
00105709,$5.00,13,46,9,25,$6.00,$5.77,$4.22,15,128,13,33,83,5,16,33,"$38,600",43,"$46,344"
00160716,$7.00,8,26,5,14,$5.00,$5.63,$4.89,17,121,14,33,73,6,17,30,"$31,700",15,$0
